signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results
msg_iteration.1057.user.ethiopianfoodanddrugauthority.post.3935,1342468332,ethiopianfoodanddrugauthority,3935,0,0,2023-08-20 02:05:48+00:00,https://t.me/ethiopianfoodanddrugauthority/3935,1747,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1058.user.ethiopianfoodanddrugauthority.post.3934,1342468332,ethiopianfoodanddrugauthority,3934,0,0,2023-08-20 02:05:48+00:00,https://t.me/ethiopianfoodanddrugauthority/3934,1751,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1059.user.ethiopianfoodanddrugauthority.post.3933,1342468332,ethiopianfoodanddrugauthority,3933,0,0,2023-08-20 02:05:48+00:00,https://t.me/ethiopianfoodanddrugauthority/3933,1595,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1060.user.ethiopianfoodanddrugauthority.post.3932,1342468332,ethiopianfoodanddrugauthority,3932,0,0,2023-08-20 02:05:48+00:00,https://t.me/ethiopianfoodanddrugauthority/3932,1590,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1061.user.ethiopianfoodanddrugauthority.post.3931,1342468332,ethiopianfoodanddrugauthority,3931,0,0,2023-08-20 02:05:48+00:00,https://t.me/ethiopianfoodanddrugauthority/3931,1592,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1062.user.ethiopianfoodanddrugauthority.post.3930,1342468332,ethiopianfoodanddrugauthority,3930,0,0,2023-08-20 02:05:47+00:00,https://t.me/ethiopianfoodanddrugauthority/3930,1549,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1063.user.ethiopianfoodanddrugauthority.post.3929,1342468332,ethiopianfoodanddrugauthority,3929,0,0,2023-08-20 02:05:47+00:00,https://t.me/ethiopianfoodanddrugauthority/3929,1538,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1064.user.ethiopianfoodanddrugauthority.post.3928,1342468332,ethiopianfoodanddrugauthority,3928,0,0,2023-08-20 02:05:47+00:00,https://t.me/ethiopianfoodanddrugauthority/3928,1546,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1065.user.ethiopianfoodanddrugauthority.post.3927,1342468332,ethiopianfoodanddrugauthority,3927,0,0,2023-08-20 02:05:47+00:00,https://t.me/ethiopianfoodanddrugauthority/3927,1526,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1066.user.ethiopianfoodanddrugauthority.post.3926,1342468332,ethiopianfoodanddrugauthority,3926,በአገር አቀፍ ጤና አወደርዕይ ላይ ለተሳተፉ የባለስልጣኑ ባለሙያዎች የምስጋና ፕሮግራም ተካሄደ,በአገር አቀፍ ጤና አወደርዕይ ላይ ለተሳተፉ የባለስልጣኑ ባለሙያዎች የምስጋና ፕሮግራም ተካሄደ,2023-08-18 13:26:14+00:00,https://t.me/ethiopianfoodanddrugauthority/3926,1586,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1067.user.ethiopianfoodanddrugauthority.post.3925,1342468332,ethiopianfoodanddrugauthority,3925,0,0,2023-08-18 13:26:14+00:00,https://t.me/ethiopianfoodanddrugauthority/3925,1599,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1068.user.ethiopianfoodanddrugauthority.post.3924,1342468332,ethiopianfoodanddrugauthority,3924,0,0,2023-08-18 13:26:14+00:00,https://t.me/ethiopianfoodanddrugauthority/3924,1579,0,0,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1069.user.ethiopianfoodanddrugauthority.post.3923,1342468332,ethiopianfoodanddrugauthority,3923,0,0,2023-08-18 13:26:13+00:00,https://t.me/ethiopianfoodanddrugauthority/3923,1458,0,0,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1070.user.ethiopianfoodanddrugauthority.post.3922,1342468332,ethiopianfoodanddrugauthority,3922,0,0,2023-08-18 13:26:13+00:00,https://t.me/ethiopianfoodanddrugauthority/3922,1459,0,0,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1071.user.ethiopianfoodanddrugauthority.post.3921,1342468332,ethiopianfoodanddrugauthority,3921,0,0,2023-08-18 13:26:13+00:00,https://t.me/ethiopianfoodanddrugauthority/3921,1465,0,0,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1072.user.ethiopianfoodanddrugauthority.post.3920,1342468332,ethiopianfoodanddrugauthority,3920,0,0,2023-08-18 13:26:13+00:00,https://t.me/ethiopianfoodanddrugauthority/3920,1413,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1073.user.ethiopianfoodanddrugauthority.post.3919,1342468332,ethiopianfoodanddrugauthority,3919,0,0,2023-08-18 13:26:13+00:00,https://t.me/ethiopianfoodanddrugauthority/3919,1412,0,0,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1074.user.ethiopianfoodanddrugauthority.post.3918,1342468332,ethiopianfoodanddrugauthority,3918,0,0,2023-08-18 13:26:13+00:00,https://t.me/ethiopianfoodanddrugauthority/3918,1414,0,0,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1075.user.ethiopianfoodanddrugauthority.post.3917,1342468332,ethiopianfoodanddrugauthority,3917,0,0,2023-08-18 13:26:12+00:00,https://t.me/ethiopianfoodanddrugauthority/3917,1400,0,0,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1076.user.ethiopianfoodanddrugauthority.post.3916,1342468332,ethiopianfoodanddrugauthority,3916,በአገር አቀፍ ጤና አወደርዕይ ላይ ለተሳተፉ የባለስልጣኑ ባለሙያዎች የምስጋና ፕሮግራም ተካሄደ,በአገር አቀፍ ጤና አወደርዕይ ላይ ለተሳተፉ የባለስልጣኑ ባለሙያዎች የምስጋና ፕሮግራም ተካሄደ,2023-08-18 13:25:38+00:00,https://t.me/ethiopianfoodanddrugauthority/3916,1369,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1077.user.ethiopianfoodanddrugauthority.post.3915,1342468332,ethiopianfoodanddrugauthority,3915,0,0,2023-08-18 13:25:38+00:00,https://t.me/ethiopianfoodanddrugauthority/3915,1369,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1078.user.ethiopianfoodanddrugauthority.post.3914,1342468332,ethiopianfoodanddrugauthority,3914,0,0,2023-08-18 13:25:38+00:00,https://t.me/ethiopianfoodanddrugauthority/3914,1383,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1079.user.ethiopianfoodanddrugauthority.post.3913,1342468332,ethiopianfoodanddrugauthority,3913,0,0,2023-08-18 13:25:38+00:00,https://t.me/ethiopianfoodanddrugauthority/3913,1259,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1080.user.ethiopianfoodanddrugauthority.post.3912,1342468332,ethiopianfoodanddrugauthority,3912,0,0,2023-08-18 13:25:38+00:00,https://t.me/ethiopianfoodanddrugauthority/3912,1249,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1081.user.ethiopianfoodanddrugauthority.post.3911,1342468332,ethiopianfoodanddrugauthority,3911,0,0,2023-08-18 13:25:37+00:00,https://t.me/ethiopianfoodanddrugauthority/3911,1251,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1082.user.ethiopianfoodanddrugauthority.post.3910,1342468332,ethiopianfoodanddrugauthority,3910,0,0,2023-08-18 13:25:37+00:00,https://t.me/ethiopianfoodanddrugauthority/3910,1231,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1083.user.ethiopianfoodanddrugauthority.post.3909,1342468332,ethiopianfoodanddrugauthority,3909,0,0,2023-08-18 13:25:37+00:00,https://t.me/ethiopianfoodanddrugauthority/3909,1234,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1084.user.ethiopianfoodanddrugauthority.post.3908,1342468332,ethiopianfoodanddrugauthority,3908,0,0,2023-08-18 13:25:37+00:00,https://t.me/ethiopianfoodanddrugauthority/3908,1233,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1085.user.ethiopianfoodanddrugauthority.post.3907,1342468332,ethiopianfoodanddrugauthority,3907,0,0,2023-08-18 13:25:37+00:00,https://t.me/ethiopianfoodanddrugauthority/3907,1234,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1086.user.ethiopianfoodanddrugauthority.post.3906,1342468332,ethiopianfoodanddrugauthority,3906,0,0,2023-08-18 13:24:07+00:00,https://t.me/ethiopianfoodanddrugauthority/3906,1332,0,3,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1087.user.ethiopianfoodanddrugauthority.post.3905,1342468332,ethiopianfoodanddrugauthority,3905,0,0,2023-08-18 13:24:07+00:00,https://t.me/ethiopianfoodanddrugauthority/3905,1326,0,3,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1088.user.ethiopianfoodanddrugauthority.post.3904,1342468332,ethiopianfoodanddrugauthority,3904,"በአገር አቀፍ ጤና አወደርዕይ ላይ ለተሳተፉ የባለስልጣኑ ባለሙያዎች የምስጋና ፕሮግራም ተካሄደ
በጤና ሚኒስትር እና በጠቅላይ ሚኒስቴር ጽ/ቤት ትብብር ከሰኔ 13/2015ዓ.ም ጀምሮ እስከ ሀምሌ 20/2015 ዓ.ም በሀገር ሀቀፍ የጤና ኤግዚቢሽን ላይ ባለስልጣን መስሪያቤቱን ወክለው ሰለቸኝ ደከመኝ ሳይሉ አስተዋጾአቸውን ሲያበረክቱ ለነበሩ ባለሙያዎች የባለስልጣኑ ዋና ዳይሬክተር ወ/ሪት ሄራን ገርባ ምስጋናቸውን አቅርበዋል፡፡
በጤናው አውደ ዕርይ ወቅት ከህብረተሰቡ የተነሱ አስተያቶችና ሀሳቦች አንዲሁም የተሰሩ ስራዎችን በመገምገም መልካም ተመክሮችን በመቀመር ለቀጣይ ስራ በግብዓትነት እንደሚውል ዋና ዳይሬክተሯ አስታውቀወ ለተሳታፊዎቹ ለበረከቱት አስተዋዖ የምስጋና ሰርተፍኬት አበረክተውላቸዋል፡፡",በአገር አቀፍ ጤና አወደርዕይ ላይ ለተሳተፉ የባለስልጣኑ ባለሙያዎች የምስጋና ፕሮግራም ተካሄደ በጤና ሚኒስትር እና በጠቅላይ ሚኒስቴር ጽ/ቤት ትብብር ከሰኔ 13/2015ዓ.ም ጀምሮ እስከ ሀምሌ 20/2015 ዓ.ም በሀገር ሀቀፍ የጤና ኤግዚቢሽን ላይ ባለስልጣን መስሪያቤቱን ወክለው ሰለቸኝ ደከመኝ ሳይሉ አስተዋጾአቸውን ሲያበረክቱ ለነበሩ ባለሙያዎች የባለስልጣኑ ዋና ዳይሬክተር ወ/ሪት ሄራን ገርባ ምስጋናቸውን አቅርበዋል፡፡ በጤናው አውደ ዕርይ ወቅት ከህብረተሰቡ የተነሱ አስተያቶችና ሀሳቦች አንዲሁም የተሰሩ ስራዎችን በመገምገም መልካም ተመክሮችን በመቀመር ለቀጣይ ስራ በግብዓትነት እንደሚውል ዋና ዳይሬክተሯ አስታውቀወ ለተሳታፊዎቹ ለበረከቱት አስተዋዖ የምስጋና ሰርተፍኬት አበረክተውላቸዋል፡፡,2023-08-18 13:24:07+00:00,https://t.me/ethiopianfoodanddrugauthority/3904,1323,0,3,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1089.user.ethiopianfoodanddrugauthority.post.3903,1342468332,ethiopianfoodanddrugauthority,3903,0,0,2023-08-18 13:24:07+00:00,https://t.me/ethiopianfoodanddrugauthority/3903,1242,0,3,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1090.user.ethiopianfoodanddrugauthority.post.3902,1342468332,ethiopianfoodanddrugauthority,3902,0,0,2023-08-18 13:24:07+00:00,https://t.me/ethiopianfoodanddrugauthority/3902,1243,0,3,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1091.user.ethiopianfoodanddrugauthority.post.3901,1342468332,ethiopianfoodanddrugauthority,3901,0,0,2023-08-18 13:24:07+00:00,https://t.me/ethiopianfoodanddrugauthority/3901,1241,0,3,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1092.user.ethiopianfoodanddrugauthority.post.3900,1342468332,ethiopianfoodanddrugauthority,3900,0,0,2023-08-18 13:24:06+00:00,https://t.me/ethiopianfoodanddrugauthority/3900,1238,0,3,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1093.user.ethiopianfoodanddrugauthority.post.3899,1342468332,ethiopianfoodanddrugauthority,3899,0,0,2023-08-18 13:24:06+00:00,https://t.me/ethiopianfoodanddrugauthority/3899,1235,0,3,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1094.user.ethiopianfoodanddrugauthority.post.3898,1342468332,ethiopianfoodanddrugauthority,3898,0,0,2023-08-18 13:24:06+00:00,https://t.me/ethiopianfoodanddrugauthority/3898,1239,0,3,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1095.user.ethiopianfoodanddrugauthority.post.3897,1342468332,ethiopianfoodanddrugauthority,3897,0,0,2023-08-18 13:24:06+00:00,https://t.me/ethiopianfoodanddrugauthority/3897,1245,0,3,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1096.user.ethiopianfoodanddrugauthority.post.3895,1342468332,ethiopianfoodanddrugauthority,3895,የህክምና ጓንት ጥራት ምርመራ ላብራቶሪ   በ ISO/IEC 17025 : 2017 አክርዲቴሽን እዉቅና  እንዲያገኝ ላበረከቱት ለስራ ክፍል ኃላፊዎችና ሰራተኞች፣ አጋር አካላትና ለሌሎች በስራዉ ላይ ድጋፍ ላበረከቱ የእዉቅና ሰርተፍኬት ተበርክቶላቸዋል፡፡,የህክምና ጓንት ጥራት ምርመራ ላብራቶሪ በ ISO/IEC 17025 : 2017 አክርዲቴሽን እዉቅና እንዲያገኝ ላበረከቱት ለስራ ክፍል ኃላፊዎችና ሰራተኞች፣ አጋር አካላትና ለሌሎች በስራዉ ላይ ድጋፍ ላበረከቱ የእዉቅና ሰርተፍኬት ተበርክቶላቸዋል፡፡,2023-08-17 18:53:51+00:00,https://t.me/ethiopianfoodanddrugauthority/3895,1517,0,4,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1097.user.ethiopianfoodanddrugauthority.post.3894,1342468332,ethiopianfoodanddrugauthority,3894,"የኢትዮጵያ ምግብና መድኃኒት ባለስልጣን በህክምና ጓንት ጥራት ምርመራ ላቦራቶሪ ISO/IEC 17025 : 2017 አክርዲቴሽን እውቅና አገኘ ፡፡

ነሐሴ 10/2015 ዓ.ም አዲስ አበባ የኢትዮጵያ የምግብና መድኃኒት ባለስልጣን የህክምና ጓንት ጥራት ምርመራ ላቦራቶሪ  በ ISO/IEC 17025 : 2017 አክርዲቴሽን እውቅና አግኝቷል፡፡

እዉቅና በማብሰር ፕሮግራሙ ላይ በመገኘት የመክፈቻ ንግግር ያደረጉት የጤና ሚኒስቴር ሚኒስትር ክብርት ዶ/ር ሊያ ታደሰ እንደተናገሩት ባለስልጣን መ/ቤቱ የመድኃኒት ጥራት፣ ደህንነት እና ፋዋሽነት ለማረጋገጥ ከሚያስችሉ ዋነኛ መሳሪያዎች ዉስጥ አንዱ የህክምና ማሰሪያዎች ጥራትና ደህንነት ለመፈተሽ የሚያስችል ላቦራቶሪ መገንባት መሆኑን ጠቁመዋል። ይንንም ላቦራቶሪ በተለያዩ ዘመኑ በደረሱበት ደረጃ ባሉ የተራቀቁ የላቦራቶሪ መሳሪያዎች ለማደራጀት አስፈላጊዉን ግብዓቶች በሟሟላት በስራዉ ላይ የተሰማሩት ባለሙያዎች አቅም በመገንባትና ከፍተኛ መዋዕለ ነዋይ በማፍሰስ ከዚህ በፊት ባለስልጣን መ/ቤቱ ይጠቀምበት የነበረዉን ላቦራቶሪ በመጠንም በአይነትም ለማዘመን ስራዎች ተሰርቷል ።
ዛሬ በህክምና ጓንት ጥራት ምርመራ ላቦራቶሪ ISO/IEC 17025 : 2017 አክርዲቴሽን እውቅና ማግኘት በአለም አቀፍ ዕውቅና አንድ ደረጃ ከፊ ማለት እንደሆነም አስታዉቀዋል፡፡ 

በጤናዉ ዘርፍ ጥራት ያለዉን የአገልግሎት አሰጣጥ ለማሳደግና የማህበረሰቡን ጤና ለማስጠበቅ የጤናዉ የቁጥጥር ዘርፍ ትልቁን ድርሻ እንደሚይዝ የገለጹት ክብርት  ዶ/ር ሊያ ይሄንውጤት ለማስመዝገብ ላበረከቱት አስተዋጰጾ የባለስልጣን መ/ቤቱ አመራሮችና ሰራተኞች እንዲሁም አጋር አካላት USAID እና PQM+ፕሮግራምን ላበረከቱት አስተዋጾ አመስግነዋል።

የኢትዮጵያ የምግብና መድኃኒት ባለስልጣን ዋና ዳይሬክተር ወ/ሪት ሄራን ገርባ በዚሁ ወቅት ባስተላለፉት መልዕክት ባለስልጣን መ/ቤቱ በአዋጅ 1112/2011 በተሰጠዉ ተግባርና ኃላፊነት መሰረት የቁጥጥሩን ዘርፍ ለማጠናከር በ10 ዓመቱ ዕቅድ ዉስጥ በአፍሪካ የልህቀት ማዕከል ለመሆን ትኩረት አድርጎ እየሰራ ሲሆን ይህንን ወደ ላቀ ደረጃ ለማድረስና በአለም አቀፍ ደረጃ ተቀባይነት እንዲኖረዉ ለማስቻል ስራዎች ሲሰሩ መቆየታቸዉን ጠቁመዉ በቅርቡ በመድኃኒት ኢንስፔክሽን በ ISO/IEC 17020 አክርዲቴሽን ማግኘቱ ፣ የምግብ ጥራትና ደህንነት ምርመራ ላቦራቶሪ  በ ISO/IEC 17025 : 2017 አክርዲቴሽን እውቅና ማግኘቱ እና ዛሬም በህክምና ጓንት ጥራት ምርመራ ላቦራቶሪ ISO/IEC 17025 : 2017 አክርዲቴሽን እውቅና የዚህ ዉጤት ማሳያ እንደሆነ ተነግሯል ፡፡

የህክምና ጓንት ጥራት ምርመራ ላብራቶሪ   በ ISO/IEC 17025 : 2017 አክርዲቴሽን እዉቅና  እንዲያገኝ ላበረከቱት ለስራ ክፍል ኃላፊዎችና ሰራተኞች፣ አጋር አካላትና ለሌሎች በስራዉ ላይ ድጋፍ ላበረከቱ የእዉቅና ሰርተፍኬት ተበርክቶላቸዋል፡፡",የኢትዮጵያ ምግብና መድኃኒት ባለስልጣን በህክምና ጓንት ጥራት ምርመራ ላቦራቶሪ ISO/IEC 17025 : 2017 አክርዲቴሽን እውቅና አገኘ ፡፡ ነሐሴ 10/2015 ዓ.ም አዲስ አበባ የኢትዮጵያ የምግብና መድኃኒት ባለስልጣን የህክምና ጓንት ጥራት ምርመራ ላቦራቶሪ በ ISO/IEC 17025 : 2017 አክርዲቴሽን እውቅና አግኝቷል፡፡ እዉቅና በማብሰር ፕሮግራሙ ላይ በመገኘት የመክፈቻ ንግግር ያደረጉት የጤና ሚኒስቴር ሚኒስትር ክብርት ዶ/ር ሊያ ታደሰ እንደተናገሩት ባለስልጣን መ/ቤቱ የመድኃኒት ጥራት፣ ደህንነት እና ፋዋሽነት ለማረጋገጥ ከሚያስችሉ ዋነኛ መሳሪያዎች ዉስጥ አንዱ የህክምና ማሰሪያዎች ጥራትና ደህንነት ለመፈተሽ የሚያስችል ላቦራቶሪ መገንባት መሆኑን ጠቁመዋል። ይንንም ላቦራቶሪ በተለያዩ ዘመኑ በደረሱበት ደረጃ ባሉ የተራቀቁ የላቦራቶሪ መሳሪያዎች ለማደራጀት አስፈላጊዉን ግብዓቶች በሟሟላት በስራዉ ላይ የተሰማሩት ባለሙያዎች አቅም በመገንባትና ከፍተኛ መዋዕለ ነዋይ በማፍሰስ ከዚህ በፊት ባለስልጣን መ/ቤቱ ይጠቀምበት የነበረዉን ላቦራቶሪ በመጠንም በአይነትም ለማዘመን ስራዎች ተሰርቷል ። ዛሬ በህክምና ጓንት ጥራት ምርመራ ላቦራቶሪ ISO/IEC 17025 : 2017 አክርዲቴሽን እውቅና ማግኘት በአለም አቀፍ ዕውቅና አንድ ደረጃ ከፊ ማለት እንደሆነም አስታዉቀዋል፡፡ በጤናዉ ዘርፍ ጥራት ያለዉን የአገልግሎት አሰጣጥ ለማሳደግና የማህበረሰቡን ጤና ለማስጠበቅ የጤናዉ የቁጥጥር ዘርፍ ትልቁን ድርሻ እንደሚይዝ የገለጹት ክብርት ዶ/ር ሊያ ይሄንውጤት ለማስመዝገብ ላበረከቱት አስተዋጰጾ የባለስልጣን መ/ቤቱ አመራሮችና ሰራተኞች እንዲሁም አጋር አካላት USAID እና PQM+ፕሮግራምን ላበረከቱት አስተዋጾ አመስግነዋል። የኢትዮጵያ የምግብና መድኃኒት ባለስልጣን ዋና ዳይሬክተር ወ/ሪት ሄራን ገርባ በዚሁ ወቅት ባስተላለፉት መልዕክት ባለስልጣን መ/ቤቱ በአዋጅ 1112/2011 በተሰጠዉ ተግባርና ኃላፊነት መሰረት የቁጥጥሩን ዘርፍ ለማጠናከር በ10 ዓመቱ ዕቅድ ዉስጥ በአፍሪካ የልህቀት ማዕከል ለመሆን ትኩረት አድርጎ እየሰራ ሲሆን ይህንን ወደ ላቀ ደረጃ ለማድረስና በአለም አቀፍ ደረጃ ተቀባይነት እንዲኖረዉ ለማስቻል ስራዎች ሲሰሩ መቆየታቸዉን ጠቁመዉ በቅርቡ በመድኃኒት ኢንስፔክሽን በ ISO/IEC 17020 አክርዲቴሽን ማግኘቱ ፣ የምግብ ጥራትና ደህንነት ምርመራ ላቦራቶሪ በ ISO/IEC 17025 : 2017 አክርዲቴሽን እውቅና ማግኘቱ እና ዛሬም በህክምና ጓንት ጥራት ምርመራ ላቦራቶሪ ISO/IEC 17025 : 2017 አክርዲቴሽን እውቅና የዚህ ዉጤት ማሳያ እንደሆነ ተነግሯል ፡፡ የህክምና ጓንት ጥራት ምርመራ ላብራቶሪ በ ISO/IEC 17025 : 2017 አክርዲቴሽን እዉቅና እንዲያገኝ ላበረከቱት ለስራ ክፍል ኃላፊዎችና ሰራተኞች፣ አጋር አካላትና ለሌሎች በስራዉ ላይ ድጋፍ ላበረከቱ የእዉቅና ሰርተፍኬት ተበርክቶላቸዋል፡፡,2023-08-17 18:52:45+00:00,https://t.me/ethiopianfoodanddrugauthority/3894,1509,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1098.user.ethiopianfoodanddrugauthority.post.3893,1342468332,ethiopianfoodanddrugauthority,3893,የህክምና ጓንት ጥራት ምርመራ ላብራቶሪ   በ ISO/IEC 17025 : 2017 አክርዲቴሽን እዉቅና  እንዲያገኝ ላበረከቱት ለስራ ክፍል ኃላፊዎችና ሰራተኞች፣ አጋር አካላትና ለሌሎች በስራዉ ላይ ድጋፍ ላበረከቱ የእዉቅና ሰርተፍኬት ተበርክቶላቸዋል፡፡,የህክምና ጓንት ጥራት ምርመራ ላብራቶሪ በ ISO/IEC 17025 : 2017 አክርዲቴሽን እዉቅና እንዲያገኝ ላበረከቱት ለስራ ክፍል ኃላፊዎችና ሰራተኞች፣ አጋር አካላትና ለሌሎች በስራዉ ላይ ድጋፍ ላበረከቱ የእዉቅና ሰርተፍኬት ተበርክቶላቸዋል፡፡,2023-08-17 18:42:12+00:00,https://t.me/ethiopianfoodanddrugauthority/3893,2371,0,4,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1099.user.ethiopianfoodanddrugauthority.post.3892,1342468332,ethiopianfoodanddrugauthority,3892,0,0,2023-08-17 18:42:12+00:00,https://t.me/ethiopianfoodanddrugauthority/3892,2376,0,5,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1100.user.ethiopianfoodanddrugauthority.post.3891,1342468332,ethiopianfoodanddrugauthority,3891,0,0,2023-08-17 18:42:12+00:00,https://t.me/ethiopianfoodanddrugauthority/3891,2374,0,5,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
